cog4	NM_001039823	chr7	+	29024285	29039270	29024300	29039136	19	29024285,29024613,29026553,29026741,29027393,29029168,29029362,29030902,29031051,29032657,29033328,29034203,29036183,29036654,29038209,29038435,29038596,29038782,29039001,	29024435,29024696,29026668,29026916,29027587,29029274,29029520,29030961,29031185,29032776,29033495,29034381,29036246,29036771,29038302,29038519,29038698,29038911,29039270,
vrk3	NM_001013568	chr7	+	29066050	29080555	29066295	29078420	16	29066050,29067762,29067978,29068242,29068536,29069706,29069998,29070136,29070292,29071389,29071702,29074683,29074909,29078155,29078298,29080111,	29066302,29067861,29068083,29068344,29068632,29069841,29070054,29070203,29070374,29071492,29071795,29074816,29075030,29078214,29078435,29080555,
dnaaf1	NM_001319131	chr7	+	29012032	29017230	29012139	29017083	10	29012032,29013330,29013497,29013679,29013981,29014239,29014680,29014977,29015550,29016840,	29012236,29013394,29013589,29013901,29014148,29014361,29014847,29015435,29015607,29017230,
nrn1lb	NM_001128745	chr7	-	29017497	29021600	29017525	29021487	3	29017497,29017888,29021453,	29017808,29018033,29021600,
thap11	NM_213102	chr7	-	29041469	29042887	29041990	29042764	1	29041469,	29042887,
gfod2	NM_001077746	chr7	+	29044886	29052468	29048606	29051624	4	29044886,29048537,29049148,29050952,	29045217,29048859,29049327,29052468,
acd	NM_001130793	chr7	+	29080683	29093970	29080781	29093829	13	29080683,29080948,29081941,29083745,29083920,29084067,29085635,29085872,29086083,29086321,29090690,29091088,29093744,	29080871,29081070,29082032,29083825,29083965,29084102,29085787,29085951,29086242,29086429,29090947,29091165,29093970,
exosc6	NM_001020486	chr7	-	29163790	29164805	29163915	29164731	1	29163790,	29164805,
mtbl	NM_001201469	chr7	+	29148713	29149227	29148812	29149162	3	29148713,29148912,29149061,	29148837,29148978,29149227,
fbxl8	NM_001037422	chr7	-	29110680	29115781	29111206	29115593	2	29110680,29115456,	29112173,29115781,
aph1b	NM_200115	chr7	+	29177230	29186936	29177460	29186012	6	29177230,29179015,29182271,29182421,29182620,29185844,	29177573,29179186,29182345,29182544,29182748,29186936,
tradd	NM_131607	chr7	+	29115929	29124578	29116514	29124313	6	29115929,29116487,29116620,29118966,29121896,29124014,	29116017,29116535,29116774,29119247,29122023,29124578,
tmppe	NM_001080043	chr7	+	29153056	29161923	29153388	29160752	5	29153056,29155692,29157119,29157393,29160561,	29154094,29155803,29157285,29157533,29161923,
gnao1b	NM_200828	chr7	+	29133503	29144546	29133581	29143477	8	29133503,29133798,29135970,29137997,29138683,29140436,29142204,29143289,	29133699,29133841,29136112,29138158,29138812,29140566,29142358,29144546,
trpm1a	NM_001080678	chr7	-	29336255	29341235	29336384	29339759	8	29336255,29336722,29337189,29337824,29339353,29339696,29340354,29341118,	29336529,29336897,29337361,29337949,29339567,29339895,29340431,29341235,
dapk2a	NM_001123064	chr7	-	29281342	29292206	29281493	29291183	10	29281342,29284860,29285022,29285281,29285399,29288098,29288408,29289663,29291121,29292149,	29282120,29284906,29285175,29285308,29285448,29288228,29288547,29289885,29291189,29292206,
mir204-2	NR_030116	chr7	-	29336995	29337119	29337119	29337119	1	29336995,	29337119,
trpm1a	NM_001316373	chr7	-	29313319	29340431	29313367	29339759	26	29313319,29317368,29317593,29317887,29318149,29321262,29323165,29323805,29324018,29326140,29326361,29328173,29328631,29330767,29331863,29332247,29333201,29334609,29335119,29336405,29336722,29337189,29337824,29339353,29339696,29340354,	29314580,29317501,29317796,29318032,29318170,29321437,29323417,29323934,29324156,29326272,29326590,29328466,29328661,29330908,29331914,29332382,29333375,29334710,29335192,29336529,29336897,29337361,29337949,29339567,29339895,29340431,
rab8b	NM_001099259	chr7	+	29301527	29309400	29301640	29308473	8	29301527,29305210,29306114,29307318,29307486,29308049,29308196,29308374,	29301764,29305271,29306175,29307396,29307576,29308115,29308247,29309400,
foxb1b	NM_131283	chr7	+	29461087	29463244	29461364	29462255	1	29461087,	29463244,
anxa2b	NM_001105600	chr7	-	29518395	29533039	29518610	29533033	12	29518395,29518747,29518978,29524708,29524878,29525148,29529948,29530103,29531433,29531680,29532647,29532982,	29518670,29518870,29519037,29524804,29524972,29525208,29530028,29530194,29531547,29531775,29532741,29533039,
rorab	NM_201067	chr7	-	29538637	29571573	29541249	29571488	10	29538637,29542882,29545242,29546622,29546845,29550109,29553093,29556573,29558820,29571460,	29541414,29542995,29545353,29546730,29546978,29550231,29553510,29556715,29558906,29571573,
isl2b	NM_130964	chr7	+	29992888	29996894	29992981	29996433	6	29992888,29993274,29993957,29994935,29995502,29996316,	29993039,29993464,29994217,29995219,29995670,29996894,
tpma	NM_131105	chr7	+	29952248	29960619	29952304	29960154	10	29952248,29952635,29955282,29956519,29956744,29956905,29957062,29957230,29959196,29960150,	29952418,29952761,29955416,29956637,29956815,29956981,29957125,29957300,29959275,29960619,
fbxo22	NM_001030106	chr7	+	29962577	29968874	29962577	29968351	7	29962577,29964276,29964512,29964667,29964867,29966810,29967957,	29962708,29964409,29964591,29964769,29965020,29966976,29968874,
tspan3b	NM_001082866	chr7	-	30077610	30082925	30077739	30082807	7	30077610,30079983,30080147,30080380,30080563,30080739,30082744,	30077832,30080067,30080300,30080482,30080638,30080931,30082925,
pstpip1b	NM_001037579	chr7	+	30051487	30065676	30053577	30065330	15	30051487,30053511,30053685,30054177,30054292,30054600,30055213,30057188,30059586,30059991,30060174,30063546,30063711,30063849,30065144,	30051607,30053612,30053760,30054212,30054399,30054663,30055318,30057234,30059666,30060090,30060271,30063616,30063746,30063956,30065676,
nmbb	NM_001128756	chr7	-	30085273	30087042	30085387	30087019	3	30085273,30086581,30086850,	30085441,30086769,30087042,
wdr76	NM_001198567	chr7	+	30201610	30209790	30201695	30209618	15	30201610,30202258,30202523,30202673,30203668,30203868,30204064,30204263,30204423,30204694,30205731,30207431,30207670,30208145,30209362,	30201746,30202420,30202592,30202766,30203721,30203980,30204163,30204304,30204574,30204850,30205844,30207530,30207823,30208199,30209790,
tmed3	NM_001128668	chr7	-	30176329	30177673	30176418	30177569	3	30176329,30176735,30177428,	30176652,30176981,30177673,
si:ch211-107o10.3	NM_001199300	chr7	+	30178252	30188866	30178815	30188381	8	30178252,30178717,30179557,30183045,30183570,30186986,30187208,30188284,	30178347,30178891,30179698,30183237,30183732,30187103,30187407,30188866,
mir184-2	NR_030243	chr7	-	30189591	30189670	30189670	30189670	1	30189591,	30189670,
zgc:162945	NM_001128809	chr7	-	30270410	30272873	30270418	30272855	4	30270410,30270898,30271095,30272422,	30270813,30271010,30271211,30272873,
polr2m	NM_001346180	chr7	+	30282361	30286764	30282505	30285225	4	30282361,30283234,30284643,30285081,	30282615,30283801,30284851,30286764,
aldh1a2	NM_131850	chr7	-	30327065	30367514	30327680	30367452	13	30327065,30327831,30330356,30330592,30331797,30333492,30341066,30341567,30342995,30348749,30351565,30352243,30367335,	30327753,30327906,30330514,30330757,30331982,30333595,30341180,30341696,30343057,30348879,30351706,30352348,30367514,
aqp9b	NM_001177744	chr7	+	30371892	30388779	30371954	30388760	6	30371892,30373360,30381677,30382210,30384098,30388591,	30372059,30373487,30381815,30382329,30384316,30388779,
lipca	NM_201022	chr7	+	30392704	30406479	30392763	30406402	9	30392704,30396430,30396826,30398154,30398923,30401986,30402461,30404968,30406239,	30392848,30396609,30397006,30398275,30399163,30402229,30402576,30405187,30406479,
adam10a	NM_001159314	chr7	-	30409070	30492030	30411147	30491913	16	30409070,30412582,30412829,30413839,30415300,30416161,30416798,30417941,30421491,30425268,30425449,30425879,30433227,30442188,30470984,30491861,	30411251,30412709,30413050,30413948,30415481,30416312,30416982,30418105,30421675,30425361,30425605,30425980,30433386,30442307,30471135,30492030,
mindy2	NM_001004517	chr7	+	30493369	30538436	30493683	30533293	9	30493369,30498275,30512664,30518732,30519540,30522591,30525604,30530135,30533128,	30494502,30498333,30512729,30518891,30519643,30522734,30525778,30530327,30538436,
ccnb2	NM_199430	chr7	+	30626497	30631116	30626569	30630869	8	30626497,30626742,30626944,30627285,30629574,30629895,30630529,30630758,	30626587,30626859,30627211,30627444,30629811,30630036,30630640,30631116,
rnf111	NM_001281993	chr7	-	30563097	30605090	30563178	30605039	14	30563097,30565256,30565745,30566153,30568226,30568690,30569289,30571117,30574169,30578358,30578790,30583139,30596583,30604135,	30563296,30565360,30565832,30566249,30568307,30568808,30569415,30571487,30574419,30578699,30579009,30583297,30596710,30605090,
mphosph10	NM_001305543	chr7	-	30772990	30779569	30773089	30779514	11	30772990,30773325,30773674,30773923,30775299,30775596,30775751,30777218,30777493,30778359,30779431,	30773242,30773565,30773782,30774034,30775437,30775664,30775893,30777384,30777681,30779050,30779569,
mcee	NM_001020766	chr7	+	30779784	30783043	30779788	30782093	4	30779784,30780006,30781940,30782388,	30779816,30780353,30782373,30783043,
mtmr10	NM_001077597	chr7	+	30725472	30768545	30725758	30768391	16	30725472,30726477,30739270,30742925,30748543,30757372,30758930,30759999,30760337,30762374,30762827,30763019,30763309,30763632,30765631,30767788,	30725815,30726538,30739407,30742998,30748686,30757466,30759078,30760087,30760426,30762505,30762897,30763090,30763482,30763764,30765820,30768545,
sord	NM_001172419	chr7	-	30923282	30926009	30923499	30925910	9	30923282,30923771,30923985,30924256,30924547,30924747,30925489,30925734,30925856,	30923665,30923893,30924164,30924322,30924666,30924907,30925654,30925768,30926009,
terb2	NM_001013468	chr7	-	30929692	30932099	30929884	30931795	7	30929692,30930091,30930906,30931075,30931226,30931493,30931731,	30930012,30930180,30930995,30931122,30931366,30931575,30932099,
cilp	NM_001199362	chr7	-	31432141	31441426	31432560	31440216	9	31432141,31435037,31435384,31435603,31436395,31437386,31439528,31440149,31441319,	31434917,31435195,31435493,31435918,31436572,31437656,31439591,31440308,31441426,
ctdspl2b	NM_001089326	chr7	+	31374418	31391128	31379550	31390531	13	31374418,31379527,31381026,31381600,31383603,31386072,31386720,31387660,31387945,31388160,31388639,31390082,31390465,	31374515,31379712,31381156,31381741,31383828,31386166,31386832,31387747,31388008,31388240,31388766,31390178,31391128,
eif3jb	NM_213502	chr7	+	31426013	31432103	31426065	31431189	8	31426013,31426175,31427458,31427756,31428470,31428747,31430809,31431054,	31426087,31426270,31427525,31427845,31428585,31428945,31430883,31432103,
cars	NM_001118900	chr7	-	31796233	31830985	31796869	31830915	23	31796233,31797182,31797390,31802720,31802861,31803140,31803401,31806719,31806990,31809580,31810981,31812540,31815121,31815591,31815811,31817549,31817809,31818555,31820560,31820967,31823326,31827109,31830893,	31796998,31797266,31797450,31802788,31802942,31803222,31803470,31806909,31807088,31809684,31811111,31812669,31815234,31815713,31815900,31817690,31817959,31818654,31820657,31821056,31823418,31827346,31830985,
nap1l4b	NM_001007453	chr7	-	31776090	31794828	31778193	31792525	14	31776090,31780835,31780974,31781098,31781318,31781930,31782148,31784621,31784908,31785132,31787120,31789933,31792500,31794785,	31778232,31780886,31781010,31781218,31781338,31782076,31782288,31784693,31785037,31785219,31787262,31790030,31792548,31794828,
bdnf	NM_131595	chr7	-	31924990	31932723	31925731	31926544	2	31924990,31932440,	31926565,31932723,
bdnf	NM_001308649	chr7	-	31924990	31941670	31925731	31926544	3	31924990,31940199,31941284,	31926565,31940569,31941670,
bdnf	NM_001308648	chr7	-	31924990	31941670	31925731	31941287	2	31924990,31941284,	31926565,31941670,
lin7c	NM_001004672	chr7	-	31902332	31921591	31905864	31921524	7	31902332,31903095,31904952,31907951,31911735,31920543,31921487,	31903081,31903165,31906032,31908161,31911807,31920662,31921591,
lin7c	NM_001362514	chr7	-	31902332	31921642	31905864	31921524	5	31902332,31907951,31911735,31920543,31921487,	31906032,31908161,31911807,31920662,31921642,
fshb	NM_205624	chr7	+	32608362	32611714	32608366	32611120	2	32608362,32610901,	32608540,32611714,
arl14ep	NM_001080753	chr7	-	32624683	32629421	32624840	32629341	5	32624683,32627694,32628013,32628245,32629270,	32625069,32627750,32628133,32628444,32629421,
spi1b	NM_001328368	chr7	-	32644672	32659345	32645819	32659018	5	32644672,32648909,32655138,32657968,32658976,	32646133,32649078,32655332,32658050,32659345,
spi1b	NM_001328369	chr7	-	32644672	32659345	32645819	32659018	5	32644672,32648909,32655138,32657968,32658976,	32646133,32649078,32655332,32658047,32659345,
spi1b	NM_198062	chr7	-	32644672	32659345	32645819	32659018	6	32644672,32648909,32655138,32657968,32658149,32658976,	32646133,32649078,32655332,32658047,32658242,32659345,
slc39a13	NM_001005306	chr7	+	32693889	32714551	32695858	32714288	10	32693889,32695853,32699927,32700478,32707176,32707792,32711040,32711281,32712751,32714212,	32694044,32696207,32700035,32700612,32707305,32707882,32711091,32711414,32712851,32714551,
slc17a6b	NM_001128821	chr7	-	32815695	32833251	32815729	32833153	12	32815695,32818793,32820929,32823935,32824689,32825886,32827401,32827857,32828535,32830839,32831432,32833070,	32816071,32818921,32821040,32824068,32824839,32826029,32827488,32827945,32828650,32830958,32831688,32833251,
ano5b	NM_001079983	chr7	-	32835502	32895603	32836282	32895381	19	32835502,32843450,32843637,32845041,32848305,32848593,32848833,32851073,32851691,32854908,32857807,32857953,32860085,32860393,32862955,32863656,32866146,32880497,32895350,	32836513,32843556,32843840,32845247,32848436,32848691,32849012,32851302,32851766,32855060,32857868,32858059,32860220,32860509,32863360,32863725,32866254,32880559,32895603,
slc17a6b	NM_001005398	chr7	-	32815729	32833153	32815729	32833153	11	32815729,32818793,32820929,32823935,32825886,32827401,32827857,32828535,32830839,32831489,32833070,	32816071,32818921,32821040,32824068,32826029,32827488,32827945,32828650,32830958,32831688,32833153,
cd81a	NM_131518	chr7	-	32983439	33023339	32986509	33023291	8	32983439,32988417,32988592,32988797,32991192,32992032,33013974,33023219,	32986572,32988501,32988685,32988908,32991267,32992130,33014089,33023339,
itln2	NM_001159541	chr7	+	33145528	33148307	33145566	33148049	8	33145528,33146004,33146177,33146416,33147127,33147365,33147691,33147896,	33145575,33146083,33146330,33146664,33147286,33147486,33147795,33148307,
mns1	NM_199433	chr7	-	33120166	33130552	33120459	33130245	10	33120166,33122233,33122485,33124041,33124233,33124540,33126612,33126995,33130068,33130445,	33120573,33122359,33122743,33124149,33124450,33124770,33126715,33127123,33130293,33130552,
zgc:153219	NM_001076581	chr7	+	33130638	33134907	33132088	33133846	8	33130638,33132079,33132250,33132469,33132915,33133189,33133425,33133693,	33130755,33132146,33132383,33132719,33133074,33133310,33133529,33134907,
im:7150573	NM_001366785	chr7	+	33136528	33142998	33136545	33142775	8	33136528,33136737,33137837,33138076,33140663,33142103,33142354,33142622,	33136548,33136813,33137990,33138324,33140822,33142224,33142458,33142998,
tph1b	NM_001001843	chr7	-	33106333	33114850	33106985	33114808	11	33106333,33107246,33109283,33109494,33111575,33111851,33112487,33112649,33112839,33113902,33114718,	33107160,33107380,33109379,33109621,33111711,33112048,33112555,33112750,33113023,33114037,33114850,
itga11a	NM_001172627	chr7	-	33176287	33248767	33177593	33248661	30	33176287,33182565,33183360,33185474,33186687,33188381,33188570,33188746,33189288,33193089,33193325,33194078,33195493,33195882,33199701,33200703,33200928,33205430,33206360,33207668,33213888,33214222,33214639,33216571,33216807,33217281,33219321,33221741,33239405,33248609,	33177671,33182679,33183456,33185585,33186771,33188495,33188661,33188830,33189365,33193188,33193530,33194164,33195604,33196022,33199868,33200834,33201132,33205574,33206509,33207813,33213959,33214388,33214784,33216720,33216935,33217396,33219413,33221854,33239517,33248767,
anp32a	NM_199986	chr7	-	33345626	33350002	33346477	33349915	7	33345626,33346647,33346785,33347004,33347366,33347586,33349861,	33346542,33346702,33346904,33347203,33347489,33347736,33350002,
glceb	NM_212849	chr7	+	33424066	33441201	33424066	33441201	3	33424066,33434783,33440176,	33424559,33435023,33441201,
paqr5b	NM_001003573	chr7	+	33457213	33473089	33457277	33472957	8	33457213,33457620,33464234,33466399,33469483,33469794,33470171,33472715,	33457331,33457748,33464440,33466526,33469528,33469891,33470316,33473089,
